id,target,flesch_reading,dale_chall,coleman_liau,mcalpine_eflaw,wrd_cnt,sen_cnt,syl_cnt,polysyl_cnt,avg_wrd_per_sen,avg_syl_per_wrd,ttr,rttr,cttr,mtld75
1781,0.7823045795359318,69.21,9.07,11.08,27.0,151.0,8.0,214.0,14.0,18.875,1.4172185430463575,0.6040268456375839,7.373087284671365,5.213560017271431,49.66666666666666
1782,0.6329278854945647,50.7,8.24,10.11,41.2,144.0,5.0,216.0,22.0,28.8,1.5,0.6458333333333334,7.75,5.480077554195744,54.11764705882353
1783,0.5976121227674964,60.11,8.76,10.88,15.8,190.0,17.0,304.0,29.0,11.176470588235292,1.6,0.631578947368421,8.70571500132014,6.155870112510925,59.30124223602485
1784,0.7155884228028073,35.99,10.9,10.93,60.8,173.0,4.0,255.0,19.0,43.25,1.4739884393063585,0.6820809248554913,8.971373870982525,6.34371930073155,86.69930875576037
1785,0.6727973983569273,42.24,10.18,13.3,39.0,173.0,6.0,273.0,22.0,28.83333333333333,1.5780346820809248,0.6011560693641619,7.906973581204937,5.591074637932891,57.66666666666666
1786,0.799919893093748,67.08,9.61,10.21,29.9,189.0,9.0,273.0,21.0,21.0,1.4444444444444444,0.7005347593582888,9.579668756065413,6.773848738934751,116.4297784036167
1787,0.6950055251936048,49.89,8.2,10.22,44.0,148.0,5.0,224.0,25.0,29.6,1.5135135135135136,0.5202702702702703,6.329361011256256,4.4755340916370425,22.904761904761905
1788,0.7991270203425983,67.38,8.48,8.18,29.7,186.0,9.0,254.0,15.0,20.666666666666668,1.3655913978494625,0.5348837209302325,7.014934235299815,4.960307567358167,51.48299319727892
1789,0.7930192360229866,42.72,10.42,13.81,27.8,180.0,9.0,298.0,32.0,20.0,1.6555555555555554,0.5792349726775956,7.835745472118472,5.5407087589867565,33.55
1790,0.7652062068294886,41.7,10.44,14.79,26.8,189.0,9.0,315.0,36.0,21.0,1.6666666666666667,0.5317919075144508,6.994630475681291,4.945950641248327,53.54761904761905
1791,0.8235755280937166,42.72,9.92,12.88,28.5,200.0,10.0,338.0,36.0,20.0,1.69,0.6368159203980099,9.028423882990058,6.38405975108885,53.40480449782776
1792,0.6038246056962739,71.58,7.59,8.71,34.9,174.0,7.0,225.0,10.0,24.857142857142858,1.293103448275862,0.6875,9.12071817347735,6.449321669757215,69.5072463768116
1793,0.6715311284718908,58.76,10.17,9.47,43.0,146.0,5.0,210.0,19.0,29.2,1.4383561643835616,0.6071428571428571,7.183811165192391,5.0797215896711725,30.25
1794,0.812308327788392,39.5,9.79,13.53,44.5,189.0,6.0,311.0,34.0,31.5,1.6455026455026456,0.5957446808510638,8.168439523882096,5.775958979049243,41.57159065123667
1795,0.8513036108775118,34.97,10.12,12.03,64.5,177.0,4.0,269.0,30.0,44.25,1.5197740112994351,0.559322033898305,7.441295677228005,5.2617906341820655,34.646808510638294
1796,0.6767984715866837,59.53,8.89,9.81,28.6,141.0,7.0,206.0,11.0,20.142857142857142,1.4609929078014183,0.6737588652482269,8.00044325013193,5.65716767466643,58.75
1797,0.7418610953437104,63.12,8.2,9.7,35.4,199.0,8.0,283.0,18.0,24.875,1.4221105527638191,0.6111111111111112,8.599095559676288,6.080478782318233,45.375
1798,0.8042653290752656,61.16,8.65,9.57,27.0,185.0,10.0,276.0,21.0,18.5,1.491891891891892,0.5967741935483871,8.138914883685109,5.75508190575386,34.32142857142857
1799,0.7486780179110893,48.67,9.0,9.64,44.2,185.0,6.0,270.0,14.0,30.83333333333333,1.4594594594594594,0.6270270270270271,8.52848961628817,6.030552840956422,59.881578947368425
1800,0.8355041613218368,47.42,9.08,7.45,72.3,146.0,3.0,194.0,10.0,48.66666666666666,1.3287671232876712,0.6802721088435374,8.247860988423225,5.832118435198042,82.41206457094307
1801,0.8258432504121604,60.89,8.8,9.7,39.1,190.0,7.0,272.0,21.0,27.142857142857142,1.431578947368421,0.6105263157894737,8.415524501276135,5.950674442093894,65.86841774538144
1802,0.6542108187177171,48.51,9.31,10.51,56.3,157.0,4.0,222.0,13.0,39.25,1.414012738853503,0.6496815286624203,8.140486221569747,5.756193009427624,68.6875
1803,0.8349693176487213,55.31,8.55,8.14,48.2,163.0,5.0,226.0,12.0,32.6,1.3865030674846626,0.5375,6.798896969362016,4.807546151624548,41.58730158730158
1804,0.3565298553149704,57.2,8.54,9.75,32.0,179.0,8.0,262.0,23.0,22.375,1.4636871508379887,0.6666666666666666,8.94427190999916,6.324555320336758,76.22448979591837
1805,0.4469174867402741,66.67,7.19,7.25,31.3,171.0,8.0,232.0,13.0,21.375,1.3567251461988303,0.543859649122807,7.111887749987415,5.028864055053639,33.73923788265306
1806,0.8093955640623689,61.67,8.92,10.09,26.1,180.0,10.0,275.0,24.0,18.0,1.5277777777777777,0.6166666666666667,8.27345151674922,5.850213671311502,49.88135593220339
1807,0.6547784244706345,49.69,8.29,9.3,45.2,149.0,5.0,221.0,18.0,29.8,1.483221476510067,0.64,7.83836717690617,5.542562584220407,79.87305158283786
1808,0.7533236595440923,70.87,8.7,8.07,36.9,179.0,7.0,227.0,11.0,25.571428571428573,1.2681564245810055,0.6368715083798883,8.520760057372069,6.025087217431265,80.55
1809,0.6340482637691152,56.46,8.71,7.61,58.6,199.0,5.0,259.0,15.0,39.8,1.3015075376884422,0.5477386934673367,7.726805134590861,5.463676307576232,35.04517312542994
1810,0.6284627161035314,66.64,8.58,9.21,19.4,184.0,14.0,272.0,21.0,13.142857142857142,1.4782608695652173,0.5489130434782609,7.445818785822305,5.264988954941138,34.62046089385475
1811,0.8171833620326365,45.63,8.86,10.11,48.6,169.0,5.0,252.0,21.0,33.8,1.4911242603550297,0.6272189349112426,8.153846153846153,5.765639908136465,59.29824561403509
1812,0.6162144815543626,60.85,8.88,11.02,26.8,150.0,8.0,232.0,22.0,18.75,1.5466666666666666,0.6,7.3484692283495345,5.196152422706631,39.63694852941177
1813,0.6202169639217093,51.55,9.03,10.11,52.0,145.0,4.0,203.0,14.0,36.25,1.4,0.6620689655172414,7.9723660659590365,5.637314107341153,74.24872089380807
1814,0.6180155617022574,65.52,6.94,9.74,20.1,170.0,12.0,253.0,18.0,14.166666666666666,1.488235294117647,0.5823529411764706,7.592953389588967,5.36902883101174,51.0
1815,0.7838851051008566,42.55,9.11,10.97,42.8,171.0,6.0,270.0,29.0,28.5,1.5789473684210529,0.5789473684210527,7.570719217728538,5.353306897315164,32.93333333333334
1816,0.751862530886479,75.5,7.42,9.67,17.5,165.0,13.0,234.0,23.0,12.692307692307692,1.4181818181818182,0.5375,6.798896969362016,4.807546151624548,43.53238015138773
1817,0.4304965141984931,71.85,7.83,7.83,23.3,196.0,12.0,271.0,15.0,16.333333333333332,1.3826530612244898,0.635,8.980256121069154,6.35,78.52941176470588
1818,0.7436192040862878,47.25,9.98,12.37,46.8,193.0,6.0,292.0,24.0,32.166666666666664,1.5129533678756475,0.6185567010309279,8.615497903412857,6.092076990801715,39.60891445003594
1819,0.436046619949387,84.57,7.19,5.55,18.1,182.0,15.0,228.0,8.0,12.133333333333333,1.2527472527472527,0.6010928961748634,8.1314339805003,5.749792108382484,51.48656542056075
1820,0.634420664187257,23.77,10.59,12.14,68.3,188.0,4.0,297.0,32.0,47.0,1.5797872340425532,0.5957446808510638,8.168439523882096,5.775958979049243,43.73611111111112
1821,0.6731871412828011,58.52,9.0,11.6,30.0,190.0,9.0,282.0,23.0,21.11111111111111,1.4842105263157894,0.6105263157894737,8.415524501276135,5.950674442093894,61.49129172714078
1822,0.7759744724739346,72.56,7.53,8.0,23.2,172.0,11.0,245.0,19.0,15.636363636363637,1.4244186046511629,0.5847953216374269,7.647191129018725,5.407380704358752,58.29545454545455
1823,0.7337902864677506,61.67,8.92,9.86,25.7,198.0,11.0,292.0,25.0,18.0,1.4747474747474747,0.5376884422110553,7.585028893589194,5.363425366152815,46.09191176470589
1824,0.5115595227050889,82.92,7.01,4.77,47.6,152.0,5.0,171.0,3.0,30.4,1.125,0.6078431372549019,7.518604376126323,5.316456139417774,59.47384615384616
1825,0.2229353450174681,103.02,5.21,1.78,17.0,181.0,17.0,205.0,2.0,10.647058823529411,1.132596685082873,0.5580110497237569,7.50727087709638,5.308442145399131,52.38589981447125
1826,0.5863739604058124,29.35,10.26,12.72,57.3,166.0,4.0,263.0,23.0,41.5,1.5843373493975903,0.5903614457831325,7.606275151922062,5.378448739494827,47.12454212454213
1827,0.6895618903645011,43.26,9.46,11.03,39.5,167.0,6.0,261.0,23.0,27.83333333333333,1.562874251497006,0.6526946107784432,8.43467323462209,5.964214641293952,72.69411764705882
1828,0.499560719168856,85.69,6.88,6.59,15.9,187.0,17.0,244.0,13.0,11.0,1.304812834224599,0.6149732620320856,8.409632877462002,5.946508434942721,44.63495854361933
1829,0.7699772257135576,66.67,8.58,8.18,30.4,171.0,8.0,232.0,16.0,21.375,1.3567251461988303,0.695906432748538,9.100157443532282,6.434783038186914,98.40303129074316
1830,0.5825766272625692,82.14,8.17,7.3,20.8,174.0,12.0,229.0,10.0,14.5,1.3160919540229885,0.6666666666666666,8.793937305515279,6.2182527020592095,93.7810945273632
1831,0.6691499149244255,53.89,8.3,8.19,49.0,170.0,5.0,230.0,12.0,34.0,1.3529411764705883,0.6491228070175439,8.488382153210786,6.002192581838214,77.35714285714286
1832,0.5896137818470367,71.07,8.0,7.03,37.4,178.0,7.0,234.0,15.0,25.428571428571427,1.3146067415730338,0.5730337078651685,7.645223227757786,5.405989188032437,47.96111111111111
1833,0.4328885299650999,90.8,5.85,4.98,20.9,200.0,14.0,234.0,4.0,14.285714285714286,1.17,0.655,9.263098833543772,6.55,77.94871794871796
1834,0.7993535452093281,56.08,9.09,10.22,33.8,188.0,8.0,278.0,25.0,23.5,1.4787234042553192,0.648936170212766,8.897764481371569,6.291669602178639,68.46646185355863
1835,0.3315360027330845,62.18,7.79,5.88,64.0,170.0,4.0,208.0,5.0,42.5,1.223529411764706,0.5964912280701754,7.8001349515991,5.515528318445926,60.86380597014926
1836,0.7171181932031171,58.92,9.25,9.81,30.2,186.0,9.0,283.0,28.0,20.666666666666668,1.521505376344086,0.6075268817204301,8.285561998706461,5.858777075226903,59.64460784313727
1837,0.7107897333037198,64.04,8.2,8.07,36.6,192.0,8.0,270.0,16.0,24.0,1.40625,0.6476683937823834,8.997696884358682,6.362332481991095,65.72091503267974
1838,0.8693046976319618,75.24,8.22,7.95,30.6,170.0,8.0,226.0,13.0,21.25,1.3294117647058823,0.6764705882352942,8.82009737174476,6.236750662286365,74.91685144124168
1839,0.5828279473394428,58.72,9.12,10.62,29.7,188.0,9.0,286.0,24.0,20.88888888888889,1.5212765957446808,0.6772486772486772,9.31062998340234,6.583609598382588,99.1694117647059
1840,0.6883150644185431,59.64,8.69,9.17,28.6,140.0,7.0,205.0,17.0,20.0,1.4642857142857142,0.7642857142857142,9.043150525595127,6.394473059939006,148.48484848484844
1841,0.5889018723937882,69.75,7.72,8.65,38.0,160.0,6.0,210.0,9.0,26.666666666666668,1.3125,0.65,8.221921916437786,5.813776741499453,67.46987951807229
1842,0.5875736255586156,78.38,9.05,8.53,26.6,182.0,10.0,241.0,7.0,18.2,1.324175824175824,0.6538461538461539,8.820866868267103,6.237294778495414,67.56840022611645
1843,0.4885509846741621,68.81,8.13,9.75,27.3,174.0,9.0,241.0,18.0,19.33333333333333,1.3850574712643675,0.6551724137931034,8.642317696799498,6.11104144857543,68.38558352402747
1844,0.865756243863236,64.75,8.36,9.58,32.4,186.0,8.0,266.0,17.0,23.25,1.4301075268817205,0.6951871657754011,9.506541513652698,6.722139969935249,106.14567992145312
1845,0.4808914822763259,62.41,8.96,9.7,36.7,179.0,7.0,245.0,16.0,25.571428571428573,1.3687150837988826,0.6098901098901099,8.227867414938222,5.817980843806647,54.41237113402062
1846,0.7838637367494192,69.21,9.0,8.59,28.1,189.0,10.0,257.0,18.0,18.9,1.3597883597883598,0.6,8.270429251254134,5.848076606885379,49.23749956077164
1847,0.6178332101794641,58.15,8.47,9.99,40.8,179.0,6.0,252.0,13.0,29.83333333333333,1.4078212290502794,0.664804469273743,8.894477603748037,6.28934542872211,79.73636363636363
1848,0.5059569376541775,61.7,8.04,9.0,37.7,158.0,6.0,220.0,12.0,26.33333333333333,1.3924050632911391,0.5822784810126582,7.319127014416716,5.17540434425971,70.82758620689656
1849,0.3528666772756846,75.0,7.62,8.11,18.6,171.0,13.0,240.0,17.0,13.153846153846152,1.4035087719298245,0.6666666666666666,8.640987597877146,6.110100926607787,56.10606060606061
1850,0.4046202778024311,57.27,8.08,6.63,58.0,195.0,5.0,251.0,14.0,39.0,1.2871794871794873,0.5714285714285714,8.0,5.656854249492381,55.22279538197003
1851,0.300943366209251,95.06,5.69,2.35,16.0,142.0,14.0,173.0,5.0,10.142857142857142,1.2183098591549295,0.5833333333333334,7.0,4.949747468305833,54.15674891146589
1852,0.6717996860264613,70.43,7.75,8.29,26.4,195.0,11.0,271.0,20.0,17.727272727272727,1.3897435897435897,0.5435897435897435,7.590817664817989,5.367518645543433,36.19318181818181
1853,0.4725272054533285,101.29,5.21,3.06,19.4,197.0,16.0,221.0,2.0,12.3125,1.1218274111675126,0.4517766497461929,6.340987448923959,4.483755224552918,42.6878434065934
1854,0.3501944175633645,78.18,6.78,7.37,26.6,184.0,10.0,239.0,12.0,18.4,1.298913043478261,0.6075268817204301,8.285561998706461,5.858777075226903,66.9195652173913
1855,0.9729989888348723,65.96,8.66,9.63,31.5,177.0,8.0,256.0,22.0,22.125,1.4463276836158192,0.6440677966101694,8.568764719232249,6.059031639361167,70.32589285714286
1856,0.5148227951935106,68.03,8.06,6.91,41.7,199.0,7.0,251.0,7.0,28.428571428571427,1.2613065326633166,0.6482412060301508,9.144567544607533,6.466185721810403,58.04166666666666
1857,0.5061808737797315,87.96,7.07,5.74,25.6,171.0,10.0,204.0,3.0,17.1,1.1929824561403508,0.6114285714285714,8.088439722397462,5.719390576925882,62.53813882532418
1858,0.2801001349526123,78.21,7.23,5.23,39.2,160.0,6.0,190.0,7.0,26.666666666666668,1.1875,0.63125,7.984751091925157,5.646071643186969,62.624854819976775
1859,0.2656059230863261,83.76,7.28,6.48,18.7,142.0,11.0,184.0,10.0,12.909090909090908,1.295774647887324,0.6597222222222222,7.916666666666667,5.597928684393501,85.05494505494505
1860,0.4631145097739395,75.54,7.52,6.62,30.1,189.0,9.0,238.0,8.0,21.0,1.2592592592592593,0.6526315789473685,8.995905501364145,6.361065782927956,74.82142857142857
1861,0.4464970237289125,78.62,7.14,7.14,37.8,158.0,6.0,197.0,7.0,26.33333333333333,1.2468354430379749,0.5822784810126582,7.319127014416716,5.17540434425971,29.137662337662334
1862,0.5780204008919102,76.15,8.14,8.53,29.4,163.0,8.0,218.0,10.0,20.375,1.3374233128834356,0.6380368098159509,8.145908679874756,5.760027266465797,59.37857142857143
1863,0.557629044010648,76.66,7.45,7.25,29.4,179.0,9.0,233.0,7.0,19.88888888888889,1.3016759776536313,0.5911602209944752,7.95324736484468,5.6237951441357135,49.8120962050057
1864,0.8208124000497428,88.7,7.74,6.1,34.5,148.0,6.0,167.0,3.0,24.666666666666668,1.1283783783783785,0.7066666666666667,8.654863757833896,6.119912853410033,84.6042471042471
1865,0.6335456773302015,51.89,10.29,9.42,64.3,177.0,4.0,225.0,8.0,44.25,1.271186440677966,0.6853932584269663,9.144286605749508,6.465987068038796,79.32608695652175
1866,0.6818574291125088,79.5,8.09,7.71,25.1,171.0,10.0,222.0,11.0,17.1,1.2982456140350878,0.6374269005847953,8.33543833063041,5.894044967751039,60.68706293706293
1867,0.5930529938576654,61.29,7.92,9.17,37.3,160.0,6.0,217.0,13.0,26.666666666666668,1.35625,0.6273291925465838,7.959915103014916,5.628509947011064,63.73941510257529
1868,0.8646140577354662,34.26,10.52,12.78,62.3,180.0,4.0,276.0,26.0,45.0,1.5333333333333334,0.6666666666666666,9.018499505645789,6.377042156569663,91.5
1869,0.7082442979126963,57.71,9.23,10.04,31.5,175.0,8.0,255.0,13.0,21.875,1.457142857142857,0.5542857142857143,7.332510776379008,5.1848680931010325,28.977926373310325
1870,0.5593227286401858,83.25,7.16,8.23,19.2,188.0,14.0,250.0,12.0,13.428571428571429,1.3297872340425532,0.5736842105263158,7.907691126199127,5.591582018864091,48.55121425773599
1871,0.3483761900162566,55.95,8.09,7.16,60.5,161.0,4.0,211.0,10.0,40.25,1.31055900621118,0.6086956521739131,7.723481981143187,5.461326483238457,33.93860946745562
1872,0.4707679279978018,73.61,7.44,6.97,34.4,160.0,7.0,200.0,5.0,22.857142857142858,1.25,0.625,7.905694150420948,5.590169943749474,37.77178796046721
1873,0.6089660763129279,80.21,7.9,8.81,23.7,197.0,12.0,265.0,15.0,16.416666666666668,1.3451776649746192,0.649746192893401,9.119622398452435,6.448546839806443,67.65441441441442
1874,0.715458633090446,76.56,8.81,7.83,29.8,200.0,10.0,260.0,11.0,20.0,1.3,0.6368159203980099,9.028423882990058,6.38405975108885,60.6428283642224
1875,0.5927753105036018,80.21,9.07,9.16,22.1,164.0,10.0,215.0,8.0,16.4,1.3109756097560976,0.7073170731707317,9.058078189539152,6.405028512341099,101.25347985347986
1876,0.6403521727593382,80.62,6.58,5.39,24.6,176.0,11.0,232.0,12.0,16.0,1.318181818181818,0.576271186440678,7.666789485628854,5.421238835217886,41.08928571428572
1877,0.5651301093386939,58.29,8.93,9.88,54.2,190.0,5.0,247.0,6.0,38.0,1.3,0.6157894736842106,8.488072126287136,6.001973359698152,48.92094017094017
1878,0.5336483963354783,70.94,7.58,8.35,24.9,189.0,11.0,271.0,21.0,17.181818181818183,1.433862433862434,0.5751295336787565,7.989954833310509,5.649751244008092,53.210897604632805
1879,0.4269403467212574,83.86,6.85,6.19,18.3,153.0,12.0,192.0,8.0,12.75,1.2549019607843137,0.6451612903225806,8.032193289024988,5.679618342470648,56.83333333333333
1880,0.7380862642856064,64.81,9.29,11.42,21.1,164.0,11.0,251.0,25.0,14.909090909090908,1.5304878048780488,0.718562874251497,9.285878790409642,6.566107861974993,129.34313725490196
1881,0.3535217735094128,94.59,6.16,4.88,28.0,189.0,10.0,213.0,3.0,18.9,1.126984126984127,0.5572916666666666,7.722059850411245,5.460320884954168,59.87096774193549
1882,0.7488947834755477,53.55,8.83,9.12,39.1,182.0,7.0,264.0,18.0,26.0,1.4505494505494505,0.6277777777777778,8.422522715249208,5.955622926650448,73.95604395604394
1883,0.6601495758389253,74.83,7.55,7.25,32.6,195.0,9.0,258.0,14.0,21.666666666666668,1.323076923076923,0.5948717948717949,8.306932538857422,5.873888329085267,59.01179745493107
1884,0.5247876676398074,76.45,7.67,8.07,28.3,161.0,8.0,205.0,7.0,20.125,1.2732919254658386,0.6790123456790124,8.642416214502248,6.111111111111111,86.78181818181818
1885,0.1449054309701265,100.17,5.39,3.94,20.2,174.0,13.0,193.0,1.0,13.384615384615383,1.1091954022988506,0.5114942528735632,6.74707258785224,4.770900780028187,40.84756097560975
1886,0.332139961799284,83.19,5.93,5.22,33.7,196.0,9.0,231.0,3.0,21.77777777777778,1.1785714285714286,0.5255102040816326,7.357142857142857,5.202285604443885,55.92058990357346
1887,0.152357523967644,90.8,5.37,4.05,21.9,200.0,14.0,233.0,5.0,14.285714285714286,1.165,0.5,7.106335201775948,5.024937810560445,38.56363636363636
1888,0.3688523515443621,91.51,5.97,5.39,20.1,190.0,14.0,230.0,2.0,13.571428571428571,1.2105263157894737,0.6424870466321243,8.925715309283813,6.311433822135166,92.30434782608695
1889,0.7553287078358089,67.18,8.83,9.92,29.3,167.0,8.0,239.0,16.0,20.875,1.4311377245508985,0.6547619047619048,8.486684247915054,6.000991981489791,59.54666666666667
1890,0.3977708036767884,83.59,6.91,5.51,33.1,150.0,7.0,183.0,6.0,21.428571428571427,1.22,0.6026490066225165,7.405474974817551,5.236461572600768,54.45151515151515
1891,0.5038977567161771,65.73,8.16,7.32,55.6,195.0,5.0,237.0,3.0,39.0,1.2153846153846153,0.5204081632653061,7.285714285714286,5.151777977216275,38.11111111111111
1892,0.7039674390684054,51.45,8.65,8.66,54.4,182.0,5.0,255.0,13.0,36.4,1.401098901098901,0.5901639344262295,7.983589726309386,5.64525043368462,45.56385623869801
1893,0.8101160356785331,49.62,9.75,10.46,54.2,191.0,5.0,276.0,21.0,38.2,1.4450261780104712,0.643979057591623,8.899967645096787,6.2932274741888055,63.66666666666666
1894,0.4595124474015836,68.23,9.24,9.58,40.2,169.0,6.0,227.0,10.0,28.166666666666668,1.343195266272189,0.7192982456140351,9.406045088693032,6.651078266361265,108.4943181818182
1895,0.6729347158063388,80.21,7.63,6.96,24.8,164.0,10.0,219.0,12.0,16.4,1.3353658536585369,0.6380368098159509,8.145908679874756,5.760027266465797,70.33561643835617
1896,0.6903987878670067,62.72,8.42,9.52,37.7,152.0,6.0,217.0,19.0,25.33333333333333,1.4276315789473684,0.6535947712418301,8.084520834544433,5.716619504750295,69.328125
1897,0.3816542881032878,84.68,7.36,6.42,17.3,192.0,16.0,245.0,12.0,12.0,1.2760416666666667,0.6275510204081632,8.785714285714286,6.212438148996096,70.34441159077468
1898,0.4611186911119354,61.5,8.23,9.93,36.2,159.0,6.0,220.0,14.0,26.5,1.3836477987421385,0.6875,8.696263565463042,6.149186938124421,92.25792349726775
1899,0.2414016135819687,99.36,5.53,3.01,22.0,199.0,14.0,226.0,2.0,14.214285714285714,1.135678391959799,0.5226130653266332,7.372364532086693,5.213048954017689,37.18157894736842
